entity_id	fusion_partner	target_accession	topology	method	resolution	entity_length	target_modelled	fusion_modelled	target_disorder	fusion_disorder	align_coverage_of_modelled	e9_excluded	e9_sole_reason	exclusions
9PNH_1	BRIL	None	None	X-RAY DIFFRACTION	1.84	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
9PNG_1	BRIL	None	None	X-RAY DIFFRACTION	1.97	106	0	106	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
9OXA_1	BRIL	P59537	TERMINAL_N	ELECTRON MICROSCOPY	2.9	645	284	0	0.0809	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9M8V_1	BRIL	P46089	TERMINAL_N	ELECTRON MICROSCOPY	3.83	466	264	0	0.2	1.0	1.0	True	False	E3_resolution=3.83>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9M8P_1	BRIL	P46089	TERMINAL_N	ELECTRON MICROSCOPY	3.42	466	254	0	0.2303	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.23>0.2
9LRS_1	BRIL	Q96LA9	TERMINAL_N	ELECTRON MICROSCOPY	2.83	472	247	0	0.2305	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.23>0.2
9KQM_1	BRIL	Q16572	TERMINAL_N	ELECTRON MICROSCOPY	3.5	637	403	0	0.2067	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.21>0.2
9JRT_1	BRIL	P43116	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.28	684	271	93	0.1738	0.0312	0.9655	False	False	
9JRO_4	BRIL	P43116	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.5	684	272	94	0.1707	0.0208	0.9657	False	False	
9JKQ_5	BRIL	Q96RJ0	TERMINAL_N	ELECTRON MICROSCOPY	2.66	510	296	0	0.1268	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9JG1_1	BRIL	Q9H3N8	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.62	427	277	96	0.0348	0.0857	0.9663	False	False	E3_resolution=3.62>3.5
9JG0_1	BRIL	Q9Y5X5	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.91	526	297	90	0.2404	0.1429	0.9675	True	True	E9_target_disorder=0.24>0.2
9UVW_1	BRIL	P30518	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.89	486	266	0	0.2245	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.22>0.2
9UVV_1	BRIL	P30518	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.02	486	266	93	0.2245	0.1226	1.0	True	True	E9_target_disorder=0.22>0.2
9UVU_2	BRIL	P30411	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.69	487	246	18	0.3405	0.8302	1.0	True	False	E3_resolution=3.69>3.5;E7_fusion_modelled=18<50;E9_fusion_disorder=0.83>0.2;E9_target_disorder=0.34>0.2
9UVT_3	BRIL	P30411	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.29	487	246	89	0.3405	0.1604	1.0	True	True	E9_target_disorder=0.34>0.2
9UPV_4	BRIL	None	None	ELECTRON MICROSCOPY	2.7	648	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
9UPU_6	BRIL	None	None	ELECTRON MICROSCOPY	2.8	648	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
9UPO_1	BRIL	Q9XSX2	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.71	434	286	0	0.1588	1.0	1.0	True	False	E3_resolution=3.71>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9UPN_1	BRIL	Q9XSX2	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.37	434	286	0	0.1588	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9UPM_1	BRIL	Q9XSX4	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.21	452	294	0	0.1765	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9TPQ_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.9	451	326	0	0.024	1.0	0.9879	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9TMP_1	BRIL	None	None	X-RAY DIFFRACTION	2.65	128	0	103	1.0	0.1953	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
9T8D_1	BRIL	P35462	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.6	432	260	96	0.1003	0.0857	0.9544	False	False	E3_resolution=3.60>3.5
9SLD_2	BRIL	P28472	TERMINAL_C	ELECTRON MICROSCOPY	3.04	451	301	0	0.0195	1.0	0.9066	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9SL1_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.68	451	327	0	0.021	1.0	0.9849	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9R42_4	BRIL	P35462	TERMINAL_N	ELECTRON MICROSCOPY	3.24	561	257	0	0.3575	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.36>0.2
9QP4_1	BRIL	P03999	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.06	488	299	92	0.1308	0.1238	0.9874	False	False	
9QK1_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.05	451	327	1	0.021	0.9905	0.9791	True	False	E7_fusion_modelled=1<50;E9_fusion_disorder=0.99>0.2
9QK0_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.01	451	326	0	0.024	1.0	0.9879	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9QJY_2	BRIL	P28472	TERMINAL_C	ELECTRON MICROSCOPY	2.78	451	300	0	0.0228	1.0	0.9091	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9QJX_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.7	451	326	0	0.024	1.0	0.9879	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9QJV_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.45	451	326	0	0.024	1.0	0.979	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9QJS_2	BRIL	P28472	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.52	451	327	0	0.021	1.0	0.9879	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9PY4_4	BRIL	P35372	TERMINAL_N	ELECTRON MICROSCOPY	2.78	622	286	0	0.2832	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
9PY3_3	BRIL	P35372	TERMINAL_N	ELECTRON MICROSCOPY	3.2	622	286	0	0.2832	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
9PY2_1	BRIL	P35372	TERMINAL_N	ELECTRON MICROSCOPY	3.16	622	286	0	0.2832	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
9WIJ_1	BRIL	Q9NQS5	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.05	447	290	0	0.0554	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9W6W_5	BRIL	P47898	TERMINAL_N	ELECTRON MICROSCOPY	3.13	481	274	0	0.2149	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.21>0.2
9W41_5	BRIL	P29274	TERMINAL_N	ELECTRON MICROSCOPY	2.71	607	276	0	0.181	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9W40_4	BRIL	P29275	TERMINAL_N	ELECTRON MICROSCOPY	3.2	607	289	0	0.1269	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9W33_1	BRIL	P35346	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.69	389	278	98	0.0	0.0	0.9666	False	False	
9W32_1	BRIL	P35346	INTERNAL_INSERTION	ELECTRON MICROSCOPY	2.59	389	278	98	0.0	0.0	0.9666	False	False	
9W1Q_1	BRIL	O43826	TERMINAL_C	ELECTRON MICROSCOPY	3.2	551	392	0	0.0554	1.0	0.9727	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9W1P_1	BRIL	O43826	TERMINAL_C	ELECTRON MICROSCOPY	3.4	551	392	0	0.0554	1.0	0.9727	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9W0P_4	BRIL	Q9NYV8	TERMINAL_N	ELECTRON MICROSCOPY	3.6	483	282	0	0.1104	1.0	1.0	True	False	E3_resolution=3.60>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2
9VV6_1	BRIL	None	None	ELECTRON MICROSCOPY	2.62	1398	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
9VUS_5	BRIL	None	None	ELECTRON MICROSCOPY	2.37	1398	0	0	1.0	1.0	0.0	True	False	E1_multi_uniprot_n=3;E6_align_coverage=0.00<0.8;E7_fusion_modelled=0<50;E8_target_modelled=0<80;E9_fusion_disorder=1.00>0.2;E9_target_disorder=1.00>0.2
9VO1_4	BRIL	P21453	TERMINAL_N	ELECTRON MICROSCOPY	2.97	534	281	0	0.2644	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.26>0.2
9VO0_5	BRIL	P21453	TERMINAL_N	ELECTRON MICROSCOPY	2.79	534	279	0	0.2696	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.27>0.2
9VNZ_5	BRIL	P21453	TERMINAL_N	ELECTRON MICROSCOPY	2.79	534	280	0	0.267	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.27>0.2
9VNY_5	BRIL	P21453	TERMINAL_N	ELECTRON MICROSCOPY	3.69	534	280	0	0.267	1.0	1.0	True	False	E3_resolution=3.69>3.5;E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.27>0.2
9VNF_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.74	549	276	0	0.3065	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.31>0.2
9VMY_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.86	549	277	0	0.304	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
9VJG_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.67	549	277	0	0.304	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
9VJF_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.7	549	280	0	0.2965	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
9VJE_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.47	549	276	0	0.3065	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.31>0.2
9VJ6_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.62	549	280	0	0.2965	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.30>0.2
9VJ5_5	BRIL	P08908	TERMINAL_N	ELECTRON MICROSCOPY	2.69	549	276	0	0.3065	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.31>0.2
9V82_1	BRIL	Q96LA9	TERMINAL_N	ELECTRON MICROSCOPY	2.56	472	244	0	0.2399	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.24>0.2
9V81_5	BRIL	Q96LA9	TERMINAL_N	ELECTRON MICROSCOPY	2.63	472	244	0	0.2399	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.24>0.2
9UVX_1	BRIL	P30518	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.31	486	263	0	0.2332	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.23>0.2
9ZXC_1	BRIL	P30556	INTERNAL_INSERTION	ELECTRON MICROSCOPY	3.4	582	278	104	0.1032	0.0	0.7748	False	False	E6_align_coverage=0.77<0.8
9XZN_1	BRIL	Q8DPI1	TERMINAL_N	ELECTRON MICROSCOPY	3.63	594	475	104	0.0246	0.0095	0.9983	False	False	E3_resolution=3.63>3.5
9WIK_4	BRIL	Q9NQS5	TERMINAL_N	ELECTRON MICROSCOPY	3.3	691	283	0	0.2835	1.0	1.0	True	False	E7_fusion_modelled=0<50;E9_fusion_disorder=1.00>0.2;E9_target_disorder=0.28>0.2
137L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
131L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
130L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
129L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
128L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
127L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
126L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
125L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
123L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
122L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
120L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
119L_1	T4L	None	None	X-RAY DIFFRACTION	1.65	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
118L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
115L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
114L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
113L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
112L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
111L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
110L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
109L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
108L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
107L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
104L_1	T4L	None	None	X-RAY DIFFRACTION	2.8	166	0	162	1.0	0.0122	0.9878	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
103L_1	T4L	None	None	X-RAY DIFFRACTION	1.9	167	0	156	1.0	0.0488	0.9811	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
102L_1	T4L	None	None	X-RAY DIFFRACTION	1.74	165	0	162	1.0	0.0122	0.9939	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
151L_1	T4L	None	None	X-RAY DIFFRACTION	2.2	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
164L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
163L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
162L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
161L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
160L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
159L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
158L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
157L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
156L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
155L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
152L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	163	1.0	0.0	0.9939	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
150L_1	T4L	None	None	X-RAY DIFFRACTION	2.2	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
149L_1	T4L	None	None	X-RAY DIFFRACTION	2.6	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
148L_1	T4L	None	None	X-RAY DIFFRACTION	1.9	164	0	163	1.0	0.0061	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
147L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
146L_1	T4L	None	None	X-RAY DIFFRACTION	1.85	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
145L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
144L_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
143L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
142L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
141L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
140L_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
139L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
138L_1	T4L	None	None	X-RAY DIFFRACTION	1.7	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
190L_1	T4L	None	None	X-RAY DIFFRACTION	2.0	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
189L_1	T4L	None	None	X-RAY DIFFRACTION	2.5	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
188L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
187L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
186L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
185L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
184L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
183L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
182L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
181L_1	T4L	None	None	X-RAY DIFFRACTION	1.8	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
180L_1	T4L	None	None	X-RAY DIFFRACTION	1.75	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
178L_1	T4L	None	None	X-RAY DIFFRACTION	2.71	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
177L_1	T4L	None	None	X-RAY DIFFRACTION	2.5	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
176L_1	T4L	None	None	X-RAY DIFFRACTION	2.2	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
175L_1	T4L	None	None	X-RAY DIFFRACTION	2.1	164	0	162	1.0	0.0122	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
174L_1	T4L	None	None	X-RAY DIFFRACTION	2.3	164	0	164	1.0	0.0	1.0	True	False	E1_not_chimeric_single_uniprot;E8_target_modelled=0<80;E9_target_disorder=1.00>0.2
